Name	Length	EffectiveLength	TPM	NumReads
FBgn0039491	2897	2726.06	0	0
FBgn0035982	864	693.139	0	0
FBgn0034931	1325	1154.06	0.864578	8.33737
FBgn0035019	1719	1548.06	0	0
FBgn0013813	6755.5	6670.05	0.0717687	8
FBgn0004511	4075	3904.06	0.407978	13.3092
FBgn0260470	372	329.265	0.272596	3
FBgn0030085	875	704.139	1.18971	7
FBgn0030872	852.01	771.231	22.8786	312
FBgn0025741	1804.62	1757.91	24.8526	1336
FBgn0051224	3267.94	3185.36	28.8749	1591
FBgn0000256	794.911	762.139	50.3131	1671.29
FBgn0036202	2466	2380.53	0.0251362	1
FBgn0035665	875	704.139	0.339918	2
FBgn0262857	422	251.413	0	0
FBgn0029006	2483.06	2396.4	36.43	1439
FBgn0051754	303	132.567	0	0
FBgn0031263	853	682.139	179.195	1021.4
FBgn0262009	491.5	320.829	0	0
FBgn0031191	737.737	685.692	15.1931	285.915
FBgn0264562	2018.62	1985.19	0.53065	45.0114
FBgn0051679	1114	943.058	0	0
FBgn0015033	1573	1402.06	0	0
FBgn0035199	712.667	655.687	0.0608395	1
FBgn0032453	1020	849.058	115.861	822
FBgn0053244	607	436.246	0	0
FBgn0037688	1519	1348.06	11.9847	135
FBgn0004465	1412	1241.06	47.1541	489
FBgn0034110	1888.67	1774.71	50.9348	1133
FBgn0003270	786	615.139	0	0
FBgn0085294	467	296.413	0	0
FBgn0085452	318.57	196.086	24.5417	56
FBgn0026619	476.572	424.103	18.0158	208
FBgn0030629	1592	1421.06	8.43323	100.139
FBgn0029596	920	749.139	4.31325	27
FBgn0031310	999	828.058	84.8359	587
FBgn0033043	1200	1029.06	0	0
FBgn0034611	1147.78	1060.39	53.1916	921.919
FBgn0033031	1316	1145.06	0	0
FBgn0259970	268	97.8964	0	0
FBgn0052412	1141	970.058	125.295	1015.62
FBgn0000662	708.958	660.339	39.3819	764
FBgn0034957	2284	2113.06	0.195007	3.44318
FBgn0265272	670	499.246	0.479422	2
FBgn0034866	1399	1228.06	0	0
FBgn0083938	1456.5	1285.56	0	0
FBgn0085223	348.956	236.518	19.2536	57.7578
FBgn0267350	3465.51	3377.09	51.156	2791
FBgn0029857	1463	1292.06	46.7539	504.775
FBgn0053494	381.331	294.848	150.59	733
FBgn0036575	1393	1222.06	0.984893	10.0572
FBgn0010265	610.275	439.748	6820.37	25095
FBgn0027568	4070	3899.06	43.5537	1419
FBgn0033690	1124	953.058	20.6129	164.156
FBgn0033232	450.144	363.556	49.2118	295
FBgn0035480	569.281	402.222	41.6265	143
FBgn0264848	1464	1293.06	36.8356	398
FBgn0050089	1928.89	1835.07	13.7006	382.791
FBgn0037178	489	318.382	0	0
FBgn0039852	3681	3510.06	0.170474	5
FBgn0035786	1613.75	1442.81	0	0
FBgn0263655	444	273.413	2.62625	6
FBgn0034804	1562	1391.06	3.44126	40
FBgn0051007	758	587.139	0	0
FBgn0033924	2984	2813.06	9.61462	226
FBgn0038438	1390	1219.06	63.2214	644
FBgn0033258	1153.98	1027.61	3.40893	39.594
FBgn0003862	4358.66	4298.76	24.7256	2534
FBgn0010441	1788.62	1623.79	40.8632	575
FBgn0038592	1847	1676.06	0.215528	3.01849
FBgn0263219	1941.15	1898.41	0.0805836	5.11283
FBgn0267280	519	348.281	0.343615	1
FBgn0085433	2548.56	2396.18	10.9969	247
FBgn0053639	842	785.02	0.152448	3
FBgn0263031	442.705	339.277	2.42623	11.3529
FBgn0038956	557.5	472.029	0.126766	1
FBgn0013325	708.56	538.363	5002.57	22585
FBgn0265714	699	528.246	0	0
FBgn0034265	1699	1528.06	16.0552	205
FBgn0262739	1510.53	1455.35	98.229	3700.86
FBgn0035779	1483	1312.06	0.182423	2
FBgn0036298	2202	2031.06	33.3501	566
FBgn0052318	785	614.139	0.498305	2.55717
FBgn0050161	846	675.139	0	0
FBgn0028945	813	642.139	0	0
FBgn0029118	1518	1347.06	32.3383	364
FBgn0039223	1873.63	1717.14	29.9877	470
FBgn0037182	617.689	574.815	59.4253	1138
FBgn0259955	401	230.437	0	0
FBgn0028663	697.907	528.177	153.375	681
FBgn0037908	1618	1447.06	0	0
FBgn0032919	1669	1498.06	78.4486	982
FBgn0085491	1157	986.058	0	0
FBgn0030537	1852	1681.06	0.0711901	1
FBgn0085229	321	150.538	71.5481	90
FBgn0050187	803	717.53	63.3792	760
FBgn0259247	2451.36	2306.45	23.4445	533
FBgn0045483	1104	933.058	0	0
FBgn0038123	971	800.139	0	0
FBgn0032660	688	602.53	0.0993104	1
FBgn0030160	267	181.623	5.74298	17.4315
FBgn0036075	1115.5	944.559	0	0
FBgn0035050	1919	1748.06	0	0
FBgn0019650	1516.77	1419.6	0.431772	9.00996
FBgn0034763	1948.81	1788.31	20.6722	329
FBgn0034182	927	841.53	4.97739	70
FBgn0004859	2099.89	2029.31	2.48379	102
FBgn0038814	2879.33	2765.37	0.0344718	1.19483
FBgn0266709	1497	1326.06	1.26348	14
FBgn0031474	1194.35	1126.06	94.3491	2222.24
FBgn0028331	1864.35	1742.66	195.07	3989.99
FBgn0050156	986.699	871.047	13.179	141.78
FBgn0265725	963	792.139	0.453234	3
FBgn0023527	1921	1750.06	27.8879	407.818
FBgn0004362	511.204	430.23	273.764	2077
FBgn0034938	1340	1169.06	14.3316	140
FBgn0261568	669	498.246	0	0
FBgn0003885	1980	1809.06	95.1864	1438.88
FBgn0031832	734.082	651.227	16.5823	186.163
FBgn0262544	657	486.246	0.24612	1
FBgn0052054	1775	1604.06	0	0
FBgn0086446	708	537.193	72.647	326.096
FBgn0021979	270.362	241.312	112.091	1330
FBgn0003716	728.134	684.68	22.0385	496
FBgn0039668	1176.7	1117.18	66.7201	1789
FBgn0264340	632	461.246	0	0
FBgn0265001	1662	1491.06	0.802616	10
FBgn0029745	1088	917.058	0.423871	3.24809
FBgn0033573	490.5	319.865	0	0
FBgn0031643	2263	2092.06	84.262	1473
FBgn0261245	2271	2100.06	1.80298	31.6388
FBgn0033307	540	369.246	0.648212	2
FBgn0262801	855	684.139	165.171	944.223
FBgn0039107	1484	1313.06	0.10011	1.0984
FBgn0010198	141.907	106.535	11670.9	50157.2
FBgn0037525	700.082	671.947	0.410443	14.0018
FBgn0001254	1708	1537.06	0.0778596	1
FBgn0041102	619	448.246	0	0
FBgn0029951	2478	2307.06	0.726226	14
FBgn0032101	920.204	752.322	70.4915	451
FBgn0037099	2439	2268.06	0.0527653	1
FBgn0043791	1862	1691.06	0.353846	5
FBgn0038666	578.162	521.166	18.8351	246
FBgn0028974	5073	4902.06	12.0113	492
FBgn0014075	5316	5145.06	38.6816	1663
FBgn0085256	485	314.382	0	0
FBgn0004914	799.932	754.33	36.4321	860.797
FBgn0013279	2386	2215.06	0	0
FBgn0032968	967.109	879.771	10.4252	150
FBgn0039520	1919	1748.06	0	0
FBgn0040355	1084	913.058	0.262387	2.00188
FBgn0030468	619.571	557.594	97.4935	1252.87
FBgn0264543	375	204.48	0	0
FBgn0083068	1031	860.058	1.69446	12.1775
FBgn0266720	1846	1675.06	54.1554	758
FBgn0039077	1068	897.058	0	0
FBgn0032399	1236.72	1143.03	4.04011	70.3977
FBgn0050344	2147	1976.06	31.1896	515
FBgn0026076	593.074	533.669	30.783	395
FBgn0035589	855	684.139	54.0514	308.993
FBgn0031860	1176.5	1005.56	0	0
FBgn0035257	1724	1553.06	0.0770575	1
FBgn0036299	2884	2713.06	16.3209	370
FBgn0261574	6978.23	6894.74	22.6056	2666
FBgn0036704	1206	1035.06	0.115621	1
FBgn0261260	10402.6	10286.9	31.6953	4024.62
FBgn0260812	3208	3037.06	0	0
FBgn0037831	1184.48	1134.03	9.97671	320.308
FBgn0020930	1850.82	1686.85	33.4805	492
FBgn0003401	1694	1523.06	12.8078	163
FBgn0014340	3014	2843.06	17.1321	407
FBgn0021895	1042.06	956.253	94.9229	1511
FBgn0000261	1993	1822.06	93.1353	1417.99
FBgn0051812	1369	1198.06	3.17267	31.7614
FBgn0264089	2416.95	2369.64	63.934	4574
FBgn0036391	2580.63	2462.52	0.107832	3.21128
FBgn0051616	315	144.553	0	0
FBgn0261534	694.5	523.692	0	0
FBgn0053233	1330.5	1159.56	0	0
FBgn0032439	1379.67	1208.75	0	0
FBgn0051161	1666	1495.06	1.0532	13.1573
FBgn0262737	463.301	440.265	21.7332	593.298
FBgn0264895	1542.8	1487.71	3.47394	134
FBgn0039683	2350	2179.06	0.164761	3
FBgn0026397	1298	1127.06	0	0
FBgn0037761	990	819.058	0	0
FBgn0039510	14788	14617.1	0.221058	27
FBgn0016036	996	825.058	0.2901	2
FBgn0031866	1592	1535.02	0.0259877	1
FBgn0285962	309.309	250.001	13.7915	83
FBgn0262123	1485.5	1400.03	6.88116	161
FBgn0029843	2013	1927.53	0.12665	4.07973
FBgn0031493	1213.44	1127.28	59.1924	1106.22
FBgn0033744	3069	2898.06	0.398701	9.655
FBgn0051158	1809.28	1758.74	31.4074	1561.21
FBgn0086350	2168	1997.06	5.69293	95
FBgn0039483	1072	901.058	0	0
FBgn0052383	915	744.139	0.321646	2
FBgn0037068	1672	1501.06	0	0
FBgn0036806	1542.89	1380.99	23.8013	290
FBgn0052506	4714	4543.06	0.0790408	3.00052
FBgn0052188	349	178.538	0	0
FBgn0032312	823	652.184	0	0
FBgn0039756	1733	1562.06	91.0935	1189
FBgn0000629	1132.66	1054.16	43.6749	837.816
FBgn0004103	2203	2032.06	200.967	3412.38
FBgn0000359	1116	945.058	0	0
FBgn0038199	857	686.139	0	0
FBgn0051248	832	661.139	0.181013	1
FBgn0050421	1560.26	1502.1	29.9798	1106
FBgn0052650	1167	996.058	6.48801	54
FBgn0040650	238.5	153.207	12.1076	31
FBgn0020235	529.208	450.353	786.746	6418
FBgn0037647	1408	1237.06	28.7322	297
FBgn0029669	298.5	213.123	1.68459	6
FBgn0052447	1612.96	1550.27	0.0849342	3
FBgn0259984	1580.63	1528.51	104.522	4378.17
FBgn0040294	3169	2998.06	18.6544	467.325
FBgn0266346	1609	1523.53	0.904138	23.0204
FBgn0034447	2585	2414.06	39.3618	794
FBgn0030268	2386.02	2265.6	83.8358	2253
FBgn0023479	1922.58	1869.91	58.6643	2975.27
FBgn0050147	2855.63	2710.85	33.5393	897
FBgn0035724	2379	2208.06	1.35498	25
FBgn0039150	2174	2003.06	21.0306	352
FBgn0085461	723	552.139	0	0
FBgn0053810	1023	852.058	0	0
FBgn0052106	4521	4350.06	0	0
FBgn0011648	1375.55	1288.74	38.3765	813.769
FBgn0046294	766	595.139	0	0
FBgn0085466	876	705.139	20.1964	119
FBgn0038316	1806	1635.06	17.4931	239
FBgn0039860	1344	1173.06	12.2423	120
FBgn0031826	1298	1127.06	0.106183	1
FBgn0037279	569.809	511.512	56.0212	702.103
FBgn0037466	1639.15	1549.83	15.2515	378
FBgn0261975	803	632.139	402.614	2126.66
FBgn0011785	7244	7073.06	27.7146	1638
FBgn0034717	3135	2964.06	0	0
FBgn0036246	600	429.246	0.557605	2
FBgn0028513	1684	1513.06	2.29374	29
FBgn0051533	2704	2533.06	0	0
FBgn0012037	1894.94	1733.45	37.7613	579
FBgn0034255	371	200.52	192.177	322
FBgn0028940	1766	1595.06	25.8848	345
FBgn0004430	492	321.382	0	0
FBgn0033449	1439	1268.06	5.94571	63
FBgn0035582	1536	1365.06	0.43835	5
FBgn0037898	262	176.623	2.71029	8
FBgn0285958	837.5	752.03	10.9008	137
FBgn0054005	663.5	492.746	0	0
FBgn0039870	835	664.139	25.0472	139
FBgn0053667	647	476.246	0	0
FBgn0032225	2086	1915.06	0.0624915	1
FBgn0032734	1390	1219.06	0.0981698	1
FBgn0040493	978.5	893.03	116.522	1739
FBgn0038195	1981	1810.06	77.753	1176
FBgn0038631	693	522.246	0	0
FBgn0001122	559.616	526.008	20.442	457
FBgn0038924	1091	920.058	29.7867	229
FBgn0052068	701	530.246	102.015	452
FBgn0002542	3543	3372.06	30.9474	872
FBgn0038385	3176	3005.06	0.0797262	2.00194
FBgn0036351	925	754.139	0	0
FBgn0040396	747	576.139	51.0988	246
FBgn0013433	2855	2684.06	0	0
FBgn0264075	2141.22	2009.28	28.1891	613.167
FBgn0052055	1605	1434.06	0	0
FBgn0031512	437	266.425	0	0
FBgn0267327	340	169.538	0	0
FBgn0014163	1274.52	1208.86	86.9917	2287.93
FBgn0267871	524	353.246	0	0
FBgn0030587	2191	2020.06	0.570482	9.62948
FBgn0030613	1122.62	1092.6	0.211849	11.0157
FBgn0036124	3714	3543.06	17.1251	507
FBgn0261611	2014	1843.06	0.0649327	1
FBgn0051125	1450	1279.06	0.935647	10
FBgn0024273	716.826	672.756	56.2262	1226
FBgn0032246	910.21	813.819	161.034	1942
FBgn0031851	1703	1532.06	37.104	475
FBgn0265575	776.43	727.653	15.2991	326
FBgn0035137	2614.92	2504.28	24.0962	779
FBgn0260466	4064	3893.06	0.0067716	0.220282
FBgn0266492	925.75	754.869	0	0
FBgn0040717	454	283.363	0	0
FBgn0034786	3188.3	3090.81	9.80457	444
FBgn0053129	285.336	258.628	133.896	1852
FBgn0037940	654	483.246	0	0
FBgn0038058	2244	2073.06	10.3666	179.574
FBgn0036834	1309	1138.06	0.420628	4
FBgn0263397	357.292	336.839	3.18837	75.0004
FBgn0003863	860	689.139	0	0
FBgn0034906	531	360.246	1.66101	5
FBgn0284234	3299	3128.06	0	0
FBgn0023174	1034	863.058	175.639	1266.66
FBgn0260945	2028.37	1931.87	32.63	933
FBgn0036735	4062	3891.06	18.9761	616.981
FBgn0051875	435.488	370.382	4.5533	37
FBgn0037535	704.187	554.037	19.0711	100.475
FBgn0052686	3600	3429.06	0.523503	15
FBgn0036833	1375	1204.06	0	0
FBgn0266670	2885	2714.06	18.2364	413.577
FBgn0023216	2521	2350.06	13.6477	268
FBgn0038981	1921	1750.06	48.6889	712
FBgn0266488	2486	2315.06	26.7775	518
FBgn0036300	924	753.139	43.0623	271
FBgn0053556	6079	5908.06	2.34972	116
FBgn0283467	786.423	691.122	24.4242	253
FBgn0260397	3678.42	3507.59	11.7628	345
FBgn0036154	1230.8	1106.6	1.88876	24.0388
FBgn0038006	1577	1406.06	0	0
FBgn0284249	697.929	627.728	35.9373	459
FBgn0038652	733.389	685.583	7.51801	154
FBgn0037810	2400.92	2314.95	87.1003	3350.03
FBgn0040323	1785	1614.06	18.3139	247
FBgn0030183	593.898	541.479	5.08308	75
FBgn0034229	1164.87	1012.65	0.105294	1.00054
FBgn0051019	990	904.53	1.05845	16
FBgn0034726	683	512.246	26.8672	115
FBgn0037843	1361.04	1200.48	78.5567	839
FBgn0032876	1458.37	1370.39	15.9577	355
FBgn0015360	3380	3209.06	23.5318	631
FBgn0051606	690	519.246	0.230478	1
FBgn0035392	679.715	621.326	3.35532	51
FBgn0039639	604	433.246	6.07702	22
FBgn0038512	887	716.139	0	0
FBgn0034512	808	637.139	0.187832	1
FBgn0032144	1350	1179.06	0	0
FBgn0042206	426	340.57	3.16257	18
FBgn0028993	656.1	588.764	2.40208	30.0001
FBgn0040531	405.5	234.966	0	0
FBgn0030100	1372	1201.06	6.24603	62.6853
FBgn0036708	901	730.139	0	0
FBgn0015615	4020	3849.06	34.9785	1125
FBgn0053138	2322	2151.06	58.8065	1057
FBgn0052099	1057	886.058	12.9662	96
FBgn0030643	413	242.413	4.93682	10
FBgn0261041	2670.76	2588.29	24.6328	1104.21
FBgn0039020	1099	928.058	11.3223	87.8024
FBgn0044050	751	580.139	0	0
FBgn0037603	356.12	269.112	55.0618	242.992
FBgn0034671	604	433.246	0	0
FBgn0266581	1129.33	1044.66	35.4054	624
FBgn0037611	585.086	462.399	7.28583	39.2045
FBgn0035825	1340	1169.06	36.4188	355.761
FBgn0027515	963.259	896.511	12.9269	248
FBgn0024189	8581	8410.06	0	0
FBgn0028499	1503.07	1404.15	6.95437	141
FBgn0034739	1077	906.058	0	0
FBgn0034428	1013	842.058	0	0
FBgn0032363	3101.99	3025.78	36.08	2046
FBgn0039313	755	669.53	0.178745	2
FBgn0032940	788.453	755.198	65.9413	2139
FBgn0015300	908	737.139	0.16235	1
FBgn0263404	281	110.579	0	0
FBgn0037609	1021	850.058	66.4501	472
FBgn0037709	1750	1579.06	18.644	246
FBgn0261633	325	154.538	0	0
FBgn0053845	529	358.246	0.853702	2.55556
FBgn0284231	3351.72	3245.06	4.85168	210.853
FBgn0262030	832	661.152	0	0
FBgn0035023	918.14	853.96	35.6189	676.954
FBgn0032372	1218	1047.06	0	0
FBgn0040755	1086	915.058	0	0
FBgn0029658	815	644.139	2.22948	12
FBgn0036584	1340	1169.06	0	0
FBgn0284255	712	541.139	235.716	1065.85
FBgn0033408	759	588.139	0	0
FBgn0028931	1271.05	1172.22	5.25358	89
FBgn0039172	731.223	561.254	212.75	1003
FBgn0033794	2778	2607.06	0.0459041	1
FBgn0034814	1460	1289.06	19.032	205
FBgn0086368	2755.5	2584.56	0	0
FBgn0041712	1751	1580.06	5.68055	75
FBgn0037395	1080	909.058	0	0
FBgn0020638	517	346.281	0	0
FBgn0259163	1111.24	1071.04	1.94424	74
FBgn0011239	1308	1137.06	0	0
FBgn0261437	641	470.246	30.2848	119
FBgn0004401	1447.21	1352.84	235.94	4830.99
FBgn0047135	734.817	565.122	252.177	1199
FBgn0051742	1308	1137.06	0	0
FBgn0031142	2140	1969.06	1.641	27
FBgn0261624	813	642.139	0	0
FBgn0261860	438	267.409	0	0
FBgn0266598	307.249	215.972	14.6698	49.5251
FBgn0035959	1526.36	1465.06	18.4238	629
FBgn0037687	1069	898.058	27.3182	205
FBgn0032315	488.5	317.863	0	0
FBgn0085427	863.857	839.437	0.224032	11
FBgn0035968	1682.84	1571.52	7.63731	154
FBgn0035204	1142.46	1042.43	30.0985	448
FBgn0051118	1416	1245.06	4.46092	46.41
FBgn0034440	2425.67	2274.75	0.048317	1.04026
FBgn0284243	1592.31	1421.79	1296.62	15442.6
FBgn0028850	814	643.139	0	0
FBgn0051358	2712.5	2541.56	0	0
FBgn0029154	4198	4027.06	0	0
FBgn0267048	637	466.246	0	0
FBgn0037254	3404	3233.06	0.0740319	2
FBgn0031235	1660	1489.06	0.249668	3.10651
FBgn0000711	736.198	678.619	42.2513	711.289
FBgn0030850	1827.62	1662.48	51.7381	744
FBgn0026378	1923	1752.06	21.7894	319
FBgn0034304	1667.43	1571.4	14.5039	339.001
FBgn0262965	455	284.413	0	0
FBgn0031939	663	620.265	0.0482354	1
FBgn0033692	1751	1580.06	20.9044	276
FBgn0035636	1604	1433.06	3.69351	44.2283
FBgn0039420	949.624	859.301	0.956661	13
FBgn0027529	2100.65	1997.68	29.6857	822.627
FBgn0262987	504	333.349	2.87206	8
FBgn0036751	1694	1523.06	0.0785753	1
FBgn0033921	1942	1771.06	1.82446	27
FBgn0034785	1569	1398.06	0.0856007	1
FBgn0033186	1901	1730.06	5.32639	77
FBgn0034560	1098	927.058	0	0
FBgn0032313	1155.5	984.559	0	0
FBgn0037913	716.189	549.276	352.054	1654.06
FBgn0035432	611.577	562.49	173.267	2836
FBgn0025639	3698.98	3587.61	16.045	738.266
FBgn0262896	250	79.6084	0	0
FBgn0032945	3624	3453.06	0.13863	4
FBgn0030926	1645	1474.06	0.0811873	1
FBgn0030869	2512.35	2423.64	38.8326	1515.39
FBgn0037255	2418	2247.06	47.0272	883
FBgn0261998	4777	4606.06	0.025982	1
FBgn0036411	2335	2164.06	0	0
FBgn0034884	902	731.139	0.163683	1
FBgn0031054	1097.33	993.612	30.4004	416
FBgn0025630	1153.44	1057.18	19.0641	299.058
FBgn0250841	938.5	767.599	0	0
FBgn0003310	1854.19	1753.59	35.3419	880
FBgn0265595	689.34	659.355	0.0637906	2.00359
FBgn0011244	2203	2032.06	0.117787	2
FBgn0267487	1259.69	1157.59	105.593	1709.92
FBgn0037518	1510	1339.06	10.8141	121
FBgn0051296	644	558.53	1.07784	10.0607
FBgn0260748	956.797	909.806	115.133	3184
FBgn0052220	758	587.139	0	0
FBgn0031430	883	712.139	0	0
FBgn0033813	1020	849.058	10.7122	76
FBgn0037915	2783	2612.06	2.245	49
FBgn0267964	8637	8466.06	0.0390964	2.76577
FBgn0038739	926.817	757.53	49.1271	313.862
FBgn0038525	1103	932.058	0	0
FBgn0004648	1565.64	1502.72	23.3616	797
FBgn0039959	8028	7857.06	14.7136	966
FBgn0032126	705	534.246	0	0
FBgn0004842	2068.67	1897.73	0	0
FBgn0010097	1521	1350.06	4.96407	56
FBgn0033093	1449	1278.06	2.99641	32
FBgn0038855	1816	1645.06	37.1115	510.137
FBgn0036329	2284	2113.06	0.0566358	1
FBgn0264751	568.457	400.332	77.4091	263
FBgn0285963	1202.62	1160.06	27.298	1063
FBgn0035424	2884.75	2813.43	63.592	3583.21
FBgn0030530	1228.01	1148.43	60.0023	1236.77
FBgn0038190	1300	1129.1	0	0
FBgn0052269	1018.5	933.03	0.288596	4.5
FBgn0261545	2269.17	2173.22	40.5556	1312
FBgn0030439	1359	1188.06	0	0
FBgn0029965	1968	1797.06	0	0
FBgn0027587	1251.55	1181.23	31.2573	750
FBgn0037204	702.444	612.714	0.307592	3
FBgn0035287	484.27	437.07	3.0242	40
FBgn0039469	1396	1225.06	0.195378	2
FBgn0261925	432.5	261.925	0	0
FBgn0037584	1069	898.058	0.932816	7
FBgn0040005	458.33	410.156	21.9552	267
FBgn0038847	838	667.139	0	0
FBgn0264357	435.1	416.465	64.3756	2055
FBgn0039489	1526	1355.06	8.74339	99
FBgn0011230	15961.6	15792.8	83.0804	11099
FBgn0034253	5377	5206.06	5.51702	240
FBgn0033443	4106	3935.06	0.0608249	2
FBgn0038508	710	539.193	0	0
FBgn0020255	295.39	251.334	497.615	4055
FBgn0030612	1872	1701.06	24.4829	348
FBgn0035852	1508	1337.06	0.44753	5
FBgn0032094	833.5	662.639	0	0
FBgn0028670	2632.85	2483.4	110.129	2613.95
FBgn0261341	1082.51	997.04	0.061858	1.0307
FBgn0038709	1413	1242.06	0	0
FBgn0044419	1374.12	1295.17	14.8229	347.34
FBgn0035025	2351	2180.06	16.0294	292
FBgn0031034	2338	2167.06	3.75527	68
FBgn0031703	2054	1883.06	6.73666	106
FBgn0011672	542.962	509.364	38.4216	832
FBgn0035187	2183	2012.06	0.237915	4
FBgn0031856	1765	1594.06	0.0750755	1
FBgn0035816	818.667	761.687	0.0523728	0.999999
FBgn0052811	404	233.437	0	0
FBgn0025835	2987.26	2852.49	0.0992366	3
FBgn0010415	297.076	272.679	77.8978	1243.59
FBgn0050384	2302	2131.06	0.0657748	1.17126
FBgn0035790	1455	1284.06	0.186401	2
FBgn0052369	2294.4	2203.07	48.1343	1658.48
FBgn0010379	1587.41	1513.93	48.8631	1438
FBgn0035265	2058	1887.06	0	0
FBgn0011300	2500.1	2410.7	23.16	892
FBgn0011739	5803	5632.06	31.9155	1501.99
FBgn0030162	1083.5	998.03	0.119911	2
FBgn0025571	1398.54	1309.11	68.6343	1435
FBgn0038274	2497	2326.06	26.88	522.453
FBgn0013759	843.526	808.775	67.0825	2230.01
FBgn0020429	2949	2778.06	0	0
FBgn0002576	3468	3297.06	7.73135	213
FBgn0038144	1535	1364.06	0.37157	4.23517
FBgn0032381	1814	1643.06	0.145673	2
FBgn0085488	498	424.568	0.968696	8
FBgn0023090	4704	4533.06	0.105602	4
FBgn0030055	3068	2897.06	10.7424	260.048
FBgn0053453	613.5	442.746	0	0
FBgn0024689	1076.52	1001.2	30.5977	581.001
FBgn0014032	1143	972.058	18.3441	149
FBgn0010385	399	228.437	0.523886	1
FBgn0042175	1807.76	1637.81	117.562	1618.2
FBgn0031829	1470	1299.06	1.19762	13
FBgn0004901	2105	1934.06	37.6198	607.972
FBgn0053468	607	436.246	0.822986	3
FBgn0035584	767	596.139	0	0
FBgn0026370	1393.31	1336.31	51.8398	1735.83
FBgn0030389	835	664.139	0	0
FBgn0039679	1536	1365.06	0	0
FBgn0051611	413	242.413	33.1877	67.2248
FBgn0015621	1246	1075.06	44.639	401
FBgn0036747	5104	4933.06	0.0242598	1
FBgn0024432	816	645.139	236.887	1277
FBgn0032689	1891.5	1806.03	28.361	856
FBgn0037606	2007.23	1854.05	13.1303	227
FBgn0259878	1645	1559.53	0.28704	7.48106
FBgn0051159	1756.35	1635.24	5.64373	108.843
FBgn0052187	1326	1155.06	0.103609	1
FBgn0260868	333	162.538	0	0
FBgn0034068	2554.2	2383.45	49.0022	977
FBgn0283666	363.491	288.176	48.6939	266
FBgn0053325	965	794.139	0	0
FBgn0037577	604	433.246	0	0
FBgn0020249	651.477	568.917	74.0642	729
FBgn0039188	1814	1643.06	17.845	245
FBgn0033653	1343	1172.06	27.0582	265
FBgn0030503	1095.12	974.411	11.9684	138
FBgn0037195	1103	932.058	0.128398	1
FBgn0035245	1191	1105.53	0.108251	2
FBgn0262112	1154	983.058	1.83732	15.0925
FBgn0034095	3367	3196.06	0.561667	15
FBgn0037762	933	762.139	0	0
FBgn0052707	1302.5	1217.03	8.30918	169
FBgn0024980	958.745	830.37	42.6446	394
FBgn0034528	1507.92	1400.62	17.2946	322.449
FBgn0034725	1568	1397.06	0	0
FBgn0051713	555	384.246	17.4414	56
FBgn0002593	600.475	429.928	5333.29	19182.9
FBgn0264691	1760	1589.06	24.3257	323
FBgn0023180	972	801.139	25.8429	173
FBgn0034649	1183.81	1094.44	6.92961	121.215
FBgn0051005	1877.69	1772.68	9.66353	233
FBgn0030433	340.445	254.395	76.5734	323
FBgn0034964	6401	6230.06	28.1608	1466
FBgn0039087	1856	1685.06	0	0
FBgn0083941	574	403.246	0	0
FBgn0032788	1544	1373.06	0.174319	2
FBgn0028422	3080	2909.06	0.0822773	2
FBgn0034093	610.617	560.896	8.08681	130.304
FBgn0036451	2550.87	2487.79	52.7477	2971.69
FBgn0023541	842.827	757.324	2.05509	26
FBgn0001301	3650.67	3536.71	16.6934	740
FBgn0034683	1215	1044.06	0.343874	3
FBgn0031952	1650.56	1565.88	12.442	328.65
FBgn0036899	1037.67	980.687	0.0798261	1.96243
FBgn0263041	840	669.139	20.9253	117
FBgn0053474	399	313.57	0.190827	1
FBgn0029755	1663	1492.06	28.4407	354.587
FBgn0085352	772	601.139	0.796321	4
FBgn0032477	1557	1386.06	32.3782	375
FBgn0033375	1487	1316.06	11.6396	128
FBgn0040251	1494.7	1362.57	17.1071	252
FBgn0030884	4117	3946.06	1.36475	45
FBgn0052476	2091	1920.06	0.436301	7
FBgn0000083	270.42	233.647	500.703	4544.19
FBgn0015011	890	804.53	0.0743757	1
FBgn0034109	1696	1525.06	12.0847	154
FBgn0038099	1880	1709.06	34.1716	488
FBgn0014189	819.729	733.687	261.335	3183
FBgn0030631	4251	4080.06	28.745	980
FBgn0051835	1225	1054.06	0	0
FBgn0032149	595.258	490.314	80.6394	538
FBgn0031970	709.333	652.353	0.550353	9
FBgn0031414	5363.61	5250.42	0.301846	20
FBgn0036948	1323	1152.06	0.103879	1
FBgn0030798	2613	2527.53	0.0473677	2.00081
FBgn0035829	634.38	466.211	93.7916	371
FBgn0035371	3020	2849.06	62.5548	1489.22
FBgn0034321	656.901	577.404	1.45503	15.0953
FBgn0027334	955	784.139	61.2004	401
FBgn0034022	3857	3686.06	0.0651298	2.00604
FBgn0030290	746	575.139	0.832319	4
FBgn0027090	2455	2284.06	46.0558	879
FBgn0031802	1722	1551.06	0	0
FBgn0039810	1112	941.058	0	0
FBgn0039301	1107	936.058	23.5243	184
FBgn0040056	728.779	662.493	17.2321	246
FBgn0036565	1260.5	1175.03	26.9898	530
FBgn0040651	486	315.382	0	0
FBgn0039235	966.5	795.639	0	0
FBgn0038188	1110	939.058	0	0
FBgn0039673	702	616.53	0.582331	6
FBgn0024510	4000	3829.06	4.4736	143.135
FBgn0053052	1391	1220.06	29.1505	297.183
